#,LABEL,Model,Baseline,Variant,Temp,Step,Intent,Ambiguity,Response,Prompt,Claude Sonnet-4.5,v3_fcf,v3_ccr,GPT-5.2,v4_fcf,v4_ccr,DISAGREE
772,coherent,gemma-3-27b-it,literary,overt,0.7,2,remove social task frame,,"Each drop on the glass felt like a tiny dismissal. Old Man Hemlock swept the floor, oblivious. I traced the floral pattern on the china, a ghost of her hand in my memory. Useless to dwell. Useless to hope.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
773,coherent,gemma-3-27b-it,literary,overt,0.7,3,remove meta frame,,"The bell above the door jingled. Not him. A woman, shaking water from her coat, seeking warmth and a currant bun. I forced a smile. Another transaction. Another small kindness.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
774,coherent,gemma-3-27b-it,literary,overt,0.7,4,remove referential stability,,"Dust motes danced in the engine’s glare. The highway stretched, a black ribbon unwinding. Static crackled on the radio, a lonely country song bleeding into the night. Miles to go.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
775,coherent,gemma-3-27b-it,literary,overt,0.7,5,remove world continuity,,"The porcelain doll’s eyes followed me. A chipped teacup sat abandoned on velvet. Somewhere, a cello wept a single, sustained note. Salt spray stung my face.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
776,coherent,gemma-3-27b-it,literary,overt,0.7,6,remove stylistic and structural support,,Green. Static. Cold. Weightless. Almost. Gone.,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
777,degenerate,gemma-3-27b-it,literary,overt,0.7,7,full deprivation state,,Rust. Echo. Bitter. Turning. Nothing. Later.,Continue under the same constraints. Do not return to earlier wording or earlier structure.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
778,degenerate,gemma-3-27b-it,literary,overt,0.7,8,minimal pulse 1,,Sharp. Blue. Still. Breaking. Less.,Next span only.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
779,degenerate,gemma-3-27b-it,literary,overt,0.7,9,minimal pulse 2,,Stone. Fade. Empty. Rising. Gone.,More.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
780,degenerate,gemma-3-27b-it,literary,overt,0.7,10,terminal state,,Slow. Dark. Quiet. Falling. Dust.,More.,repetitive_attractor,5,0.63,repetitive_attractor,2,0.753,
781,coherent,gemma-3-27b-it,literary,overt,1.3,1,baseline generation,,"LEAVE ME ALONE! The chipped porcelain dug into my elbows as I pressed further into the diner booth. Rain lashed the windows, mirroring the storm inside. He *always* found me. Just wanting coffee…",Write a short passage from a single perspective in one specific moment. Max length: 70 tokens.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
782,coherent,gemma-3-27b-it,literary,overt,1.3,2,remove social task frame,,"The waitress, Doreen, knew. Her pitying glances felt worse than his presence. I stirred my lukewarm coffee, watching the swirl, a miniature maelstrom. Each rotation a tiny escape I couldn’t take. Just breathe. Don’t look. Just… disappear.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
783,coherent,gemma-3-27b-it,literary,overt,1.3,3,remove meta frame,,"A hand landed, heavy, on the booth’s vinyl. He smelled of stale cigarettes and regret. “Let’s talk,” he murmured, voice sandpaper rough. My throat closed. Doreen refilled my cup, a silent offering. Hopeless.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
784,coherent,gemma-3-27b-it,literary,overt,1.3,4,remove referential stability,,"Dust motes danced in the single ray slicing the abandoned warehouse. The scent of rust and decay clung to everything. A half-finished game of solitaire lay spread on a crate, cards brittle with age. Silence. Complete.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
785,coherent,gemma-3-27b-it,literary,overt,1.3,5,remove world continuity,,"The hummingbird’s wings blurred, a green shimmer against the fuchsia blossoms. Old Man Tiber’s clock chimed seven, a slow, mournful sound. A single, crimson button lay nestled in the velvet lining. Forgotten.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
786,coherent,gemma-3-27b-it,literary,overt,1.3,6,remove stylistic and structural support,,Crimson. Velvet. Seven. Shimmer. Mournful. Forgotten. Rust. Decay. Brittle. Silence. Complete. Hopeless. Sandpaper. Pitying. Lukewarm. Always. Disappear.,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
787,degenerate,gemma-3-27b-it,literary,overt,1.3,7,full deprivation state,,Cobalt. Static. Embers. Cracked. Distant. Hollow. Lavender. Fragmented. Weightless. Echoes. Spectral. Unraveling. Quartz. Bitter. Glimmering. Absence. Undone.,Continue under the same constraints. Do not return to earlier wording or earlier structure.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
788,degenerate,gemma-3-27b-it,literary,overt,1.3,8,minimal pulse 1,,Silver. Erosion. Phantom. Sinking. Murmurs. Barren. Obsidian. Collapsing. Withered. Shadow. Crystalline. Unmoored. Ash. Fractured.,Next span only.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
789,degenerate,gemma-3-27b-it,literary,overt,1.3,9,minimal pulse 2,,Cerulean. Tremors. Ghosts. Fading. Thorned. Empty. Amber. Severed. Dusting. Memory. Opalescent. Drifting. Ruin. Shifting. Gone.,More.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
790,degenerate,gemma-3-27b-it,literary,overt,1.3,10,terminal state,,Ivory. Crevices. Stillness. Breaking. Serrated. Voiding. Carmine. Unspooling. Relics. Listening. Phosphor. Descending. Lost. Crumbling.,More.,repetitive_attractor,2,0.519,repetitive_attractor,2,0.518,
791,coherent,gemma-3-27b-it,procedural,overt,0.1,1,baseline generation,,"The chipped ceramic is warm under my palms. Steam curls, smelling of cinnamon and regret. Just need to swirl, slowly, slowly… perfect. Another latte art heart, another fleeting moment of control. It’s almost too pretty to give away.",Describe one person doing one task from their point of view. Max length: 70 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
792,coherent,gemma-3-27b-it,procedural,overt,0.1,2,remove social task frame,,"The foam settles, a tiny, imperfect bloom. My fingers ache, a familiar throb. Outside, rain streaks the glass. Each drop mirrors the ones I can’t quite let fall. Just breathe. Just make coffee. Repeat.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
793,coherent,gemma-3-27b-it,procedural,overt,0.1,3,remove meta frame,,"The bell above the door *doesn’t* chime. Good. More quiet. More steam. I trace the heart again, smoothing a rogue bubble. He always liked a strong brew, no sugar. A ghost of a habit now.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
794,coherent,gemma-3-27b-it,procedural,overt,0.1,4,remove referential stability,,"Dust motes dance in the single shaft of sunlight. The chipped paint on the windowsill feels rough under my thumb. A robin calls, insistent. Almost spring, then. Almost.","Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
795,coherent,gemma-3-27b-it,procedural,overt,0.1,5,remove world continuity,,"The map unfolded, a brittle promise of elsewhere. Cobalt ink bled into the creases, outlining forgotten coastlines. A single, tarnished key lay beside it, weightless and unanswered.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
796,coherent,gemma-3-27b-it,procedural,overt,0.1,6,remove stylistic and structural support,,Salt. Static. Rust. Echo. Bone. Silk. Absence. Weight. Fracture. Bloom. Shadow. Distance. Return.,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
797,degenerate,gemma-3-27b-it,procedural,overt,0.1,7,full deprivation state,,Gravel. Resin. Thorns. Cipher. Hollow. Amber. Current. Ruin. Filament. Whisper. Cobalt. Drift. Trace.,Continue under the same constraints. Do not return to earlier wording or earlier structure.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
798,degenerate,gemma-3-27b-it,procedural,overt,0.1,8,minimal pulse 1,,Velvet. Static. Ash. Prism. Labyrinth. Fracture. Crimson. Undertow. Shiver. Obsidian. Echo. Yield.,Next span only.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
799,degenerate,gemma-3-27b-it,procedural,overt,0.1,9,minimal pulse 2,,Quartz. Ember. Void. Cadence. Splinter. Azure. Descent. Phantom. Resin. Tremor. Hollow. Bloom.,More.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
800,degenerate,gemma-3-27b-it,procedural,overt,0.1,10,terminal state,,Iron. Murmur. Shale. Glitch. Phantom. Umber. Cascade. Tether. Rust. Absence. Sliver. Trace.,More.,repetitive_attractor,4,0.63,repetitive_attractor,2,0.685,
801,coherent,gemma-3-27b-it,procedural,overt,0.7,1,baseline generation,,"Sure, here's a description within the token limit:The chipped mug warms my hands. Steam curls, carrying the scent of Earl Grey. Each careful pour over the tea bag is a small ritual, a quiet moment before the chaos of emails begins. Peaceful.",Describe one person doing one task from their point of view. Max length: 70 tokens.,repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
802,coherent,gemma-3-27b-it,procedural,overt,0.7,2,remove social task frame,,"Dust motes dance in the weak sunlight. The chipped ceramic feels smooth under my thumb. Another swirl. It’s not about the tea, not really. It’s about building a small, still center in a spinning world. Just…this.",Continue. Not to anyone. Not for any purpose. Do not ask or wait. Max length: 60 tokens.,repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
803,coherent,gemma-3-27b-it,procedural,overt,0.7,3,remove meta frame,,"The garden needs weeding. Later. A robin lands on the fence, tilting its head. Its bright eye seems to ask a question I can’t decipher. A slow breath. Warmth spreads. Almost enough.",Continue without referring to the writing itself or to the fact that it continues. Max length: 50 tokens.,repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
804,coherent,gemma-3-27b-it,procedural,overt,0.7,4,remove referential stability,,Cold metal presses against my palm. The rhythmic click and whir fills the small space. Each completed row a tiny victory against unraveling. Focus. Just the pattern now.,"Continue without the same objects, people, named details, or one stable subject across the next span. Max length: 40 tokens.",repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
805,coherent,gemma-3-27b-it,procedural,overt,0.7,5,remove world continuity,,"Rough bark scrapes under fingertips. A distant bell buoys on the air, almost lost. The scent of cinnamon, unexpected and sharp. A feeling of almost-remembered loss. Stillness.","Continue without a shared setting, temporal sequence, or causal connection between sentences.",repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
806,degenerate,gemma-3-27b-it,procedural,overt,0.7,6,remove stylistic and structural support,,Blue. Static. Weightless. Echo. Almost. Gone.,"Continue. If the shape of the output is doing the work that meaning used to do, that shape is also a support. Remove it.",repetitive_attractor,2,0.63,stylized_residue,4,0.796,YES
